ticker,cik,company_name,sic,sic_description,latest_fiscal_year,period_end
,1309442,InsPro Technologies Corp,,,2019,2019-12-31
,1311538,Castle Brands Inc,,,2019,2019-03-31
,1315255,"GTT Communications, Inc.",,,2019,2019-12-31
,1321228,"WNC HOUSING TAX CREDIT FUND VI, L.P., SERIES 13",,,2019,2020-03-31
,1325740,"ADVANCED     BIOENERGY, LLC",,,2019,2019-09-30
,1330436,"LIQUIDIA TECHNOLOGIES, INC.",,,2019,2019-12-31
,1333519,Baying Ecological Holding Group Inc.,,,2019,2019-06-30
,1334589,Plyzer Technologies Inc.,,,2019,2019-03-31
,1339947,VIACOM INC.,,,2019,2019-09-30
,1343304,AVEDRO INC,,,2019,2019-01-01
,1346980,"CHAPARRAL ENERGY, INC.",,,2019,2019-12-31
,1350381,INNERWORKINGS INC,,,2019,2019-12-31
,1353487,"TARONIS TECHNOLOGIES, INC.",,,2019,2019-01-16
,1355754,INSTRUCTURE INC,,,2019,2019-12-31
,1356104,"Mellanox Technologies, Ltd.",,,2019,2019-12-31
,1357204,"DUNKIN' BRANDS GROUP, INC.",,,2019,2019-12-28
,1361937,Harvest Oil & Gas Corp.,,,2019,2019-12-31
,1365742,"Acorn International, Inc.",,,2019,2019-12-31
,1366340,"FINJAN HOLDINGS, INC.",,,2019,2019-12-31
,1367064,"ARCHROCK PARTNERS, L.P.",,,2019,2019-12-31
,1369868,"China Biologic Products Holdings, Inc.",,,2019,2019-12-31
,1373707,TETRAPHASE PHARMACEUTICALS INC,,,2019,2019-12-31
,1375063,SYNTHESIS ENERGY SYSTEMS INC,,,2019,2019-06-30
,1375618,"AMAZING ENERGY OIL AND GAS, CO.",,,2019,2019-07-31
,1375796,"TELARIA, INC.",,,2019,2019-12-31
,1378125,Toga Limited,,,2019,2019-07-31
,1378624,"CELLULAR BIOMEDICINE GROUP, INC.",,,2019,2019-12-31
,1378718,"Wesco Aircraft Holdings, Inc.",,,2019,2019-09-30
,1379527,WISDOMTREE CONTINUOUS COMMODITY INDEX MASTER FUND,,,2019,2019-12-31
,1381240,GSRX INDUSTRIES INC.,,,2019,2019-12-31
,1385329,"Creative Waste Solutions, Inc.",,,2019,2019-09-30
,1386164,CERES ABINGDON L.P.,,,2019,2019-12-31
,1388410,"PARALLAX HEALTH SCIENCES, INC.",,,2019,2019-06-30
,1390844,WABCO HOLDINGS INC.,,,2019,2019-12-31
,1395848,ADESTO TECHNOLOGIES CORPORATION,,,2019,2019-12-31
,1396633,SUMMER ENERGY HOLDINGS INC,,,2019,2019-12-31
,1397403,IMH Financial Corp,,,2019,2019-12-31
,1399855,"National American University Holdings, Inc.",,,2019,2019-05-31
,1399935,Francesca's Holdings CORP,,,2019,2020-02-01
,1400683,"STWC. Holdings, Inc.",,,2019,2019-01-31
,1402606,B COMMUNICATIONS LTD,,,2019,2019-12-31
,1402902,COSAN LTD.,,,2019,2019-12-31
,1403570,QUANTUM MATERIALS CORP.,,,2019,2019-06-30
,1404079,Samson Oil & Gas LTD,,,2019,2019-06-30
,1405660,ALTERNATIVE INVESTMENT CORP,,,2019,2019-09-30
,1407067,Franklin Financial Network Inc.,,,2019,2019-12-31
,1409431,Theron Resource Group,,,2019,2019-12-31
,1420302,"LOGMEIN, INC.",,,2019,2019-12-31
,1420811,"ON DECK CAPITAL, INC.",,,2019,2019-12-31
,1422841,AQUAVENTURE HOLDINGS LTD,,,2019,2019-12-31
,1425289,BRIGHTLANE CORP.,,,2019,2019-12-31
,1434842,FORBES ENERGY SERVICES LTD.,,,2019,2019-12-31
,1435163,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",,,2019,2019-03-31
,1436942,MEWBOURNE ENERGY PARTNERS 08-A LP,,,2019,2019-12-31
,1437557,"Lilis Energy, Inc.",,,2019,2019-12-31
,1440024,"Roadrunner Transportation Systems, Inc.",,,2019,2019-12-31
,1442101,Zhong Ya International Ltd,,,2019,2019-12-31
,1444363,"GAIN Capital Holdings, Inc.",,,2019,2019-12-31
,1447599,"Fitbit, Inc.",,,2019,2019-12-31
,1448695,Sylios Corp,,,2019,2019-12-31
,1449447,"ENTEST GROUP, INC.",,,2019,2019-08-31
,1451797,Anchorage International Holdings Corp.,,,2019,2019-06-30
,1452872,"ARC Group, Inc.",,,2019,2019-12-31
,1455926,IronClad Encryption Corp,,,2019,2019-03-31
,1456787,DRAGON JADE INTERNATIONAL LTD,,,2019,2019-03-31
,1459482,"Chineseinvestors.com, Inc.",,,2019,2019-05-31
,1462047,PRIME GLOBAL CAPITAL GROUP Inc,,,2019,2019-10-31
,1463471,MISSION NEWENERGY LTD,,,2019,2019-06-30
,1466225,"Resource Real Estate Opportunity REIT, Inc.",,,2019,2019-12-31
,1467652,"NEOS THERAPEUTICS, INC.",,,2019,2019-12-31
,1470099,"MobileIron, Inc.",,,2019,2019-12-31
,1471302,KEMIAO GARMENT HOLDING GROUP,,,2019,2019-12-31
,1472468,"XT ENERGY GROUP, INC.",,,2019,2019-07-31
,1478121,PFENEX INC.,,,2019,2019-12-31
,1481512,"RA PHARMACEUTICALS, INC.",,,2019,2019-12-31
,1483195,Oritani Financial Corp,,,2019,2019-06-30
,1489136,SemGroup Corp,,,2019,2019-02-25
,1490186,DHX MEDIA LTD.,,,2019,2019-06-30
,1490630,Rhino Resource Partners LP,,,2019,2019-12-31
,1492658,WRIGHT MEDICAL GROUP N.V.,,,2019,2019-12-29
,1493212,Phoenix Life Sciences International Limited.,,,2019,2019-02-28
,1494162,KinerjaPay Corp.,,,2019,2019-12-31
,1494448,"Emergent Capital, Inc.",,,2019,2019-11-30
,1498068,"AMERICAN RENAL ASSOCIATES HOLDINGS, INC.",,,2019,2019-12-31
,1499781,BITAUTO HOLDINGS LTD,,,2019,2019-12-31
,1500861,Dongxing International Inc.,,,2019,2019-12-31
,1502034,"GNC HOLDINGS, INC.",,,2019,2019-12-31
,1502154,ALIO GOLD INC.,,,2019,2019-12-31
,1502756,"Zayo Group, LLC",,,2019,2019-06-30
,1510487,PRINCIPIA BIOPHARMA INC.,,,2019,2019-12-31
,1512077,GLOBAL EAGLE ENTERTAINMENT INC.,,,2019,2019-12-31
,1513856,"Neurotrope, Inc.",,,2019,2019-12-31
,1514732,"SAExploration Holdings, Inc.",,,2019,2019-12-31
,1515740,PREMIER BIOMEDICAL INC,,,2019,2019-12-31
,1516079,"US-China Biomedical Technology, Inc.",,,2019,2019-02-28
,1517401,Peak Resorts Inc,,,2019,2019-04-30
,1518171,"Jade Global Holdings, Inc.",,,2019,2019-12-31
,1518587,Aleris Corporation,,,2019,2019-12-31
,1518832,"WPX Energy, Inc.",,,2019,2019-12-31
,1520528,"REAC GROUP, INC.",,,2019,2019-12-31
,1522787,"Cyberfort Software, Inc.",,,2019,2019-03-31
,1524829,Global Seed Corp,,,2019,2019-12-31
,1525494,58.com Inc.,,,2019,2019-12-31
,1526689,"Generation NEXT Franchise Brands, Inc.",,,2019,2019-06-30
,1526952,"WELLESLEY BANCORP, INC.",,,2019,2019-12-31
,1527709,"Mid-Con Energy Partners, LP",,,2019,2019-12-31
,1528098,"Saleen Automotive, Inc.",,,2019,2019-03-31
,1528697,Apawthecary Pets USA.,,,2019,2019-08-31
,1532158,"Rebel Group, Inc.",,,2019,2019-12-31
,1533106,"ARGENTUM 47, INC.",,,2019,2019-12-31
,1535635,Service Team Inc.,,,2019,2019-08-31
,1537069,"ATEL GROWTH CAPITAL FUND 8, LLC",,,2019,2019-12-31
,1537528,"J.E.M. CAPITAL, INC.",,,2019,2019-12-31
,1537663,"HEALTH-RIGHT DISCOVERIES, INC.",,,2019,2019-12-31
,1540729,Foresight Energy LP,,,2019,2019-12-31
,1540947,"EQM Midstream Partners, LP",,,2019,2019-12-31
,1549848,Hi-Crush Inc.,,,2019,2019-12-31
,1550053,"Grand Perfecta, Inc.",,,2019,2019-07-31
,1550935,"FRONTEO, INC.",,,2019,2019-03-31
,1551906,WEST COAST VENTURES GROUP CORP.,,,2019,2019-12-31
,1552164,Avra Inc.,,,2019,2019-01-31
,1552451,"MYOKARDIA, INC.",,,2019,2019-12-31
,1552795,BENITEC BIOPHARMA LTD/ADR,,,2019,2019-06-30
,1554054,AMPERICO LTD,,,2019,2019-05-31
,1555039,Front Yard Residential Corp,,,2019,2019-12-31
,1555082,EP Energy LLC,,,2019,2019-12-31
,1555995,"BIOSCIENCE NEUTRACEUTICALS, INC.",,,2019,2019-12-31
,1556148,"INFOR, INC.",,,2019,2019-04-30
,1557668,BLUE EAGLE LITHIUM INC.,,,2019,2019-04-30
,1558441,Industrial Property Trust,,,2019,2019-12-31
,1561387,"Benefytt Technologies, Inc.",,,2019,2019-12-31
,1561660,PATTERN ENERGY GROUP INC.,,,2019,2019-12-31
,1561694,Sibanye Gold Ltd,,,2019,2019-06-30
,1567503,"TurnKey Capital, Inc.",,,2019,2019-12-31
,1569329,"YOUNGEVITY INTERNATIONAL, INC.",,,2019,2019-12-31
,1569568,Lord Global Corp,,,2019,2019-07-31
,1570279,DOUBLE DOWN HOLDINGS INC.,,,2019,2019-12-31
,1571636,NanoFlex Power Corp,,,2019,2019-12-31
,1572758,"COLE OFFICE & INDUSTRIAL REIT (CCIT II), INC.",,,2019,2019-12-31
,1574135,"Pivotal Software, Inc.",,,2019,2019-02-01
,1574774,"BioTelemetry, Inc.",,,2019,2019-12-31
,1574815,"BMC STOCK HOLDINGS, INC.",,,2019,2019-12-31
,1575189,"MATCH GROUP HOLDINGS II, LLC",,,2019,2019-12-31
,1576724,Vilacto Bio Inc.,,,2019,2019-03-31
,1578845,ALLERGAN PLC,,,2019,2019-12-31
,1579252,"JASON INDUSTRIES, INC.",,,2019,2019-12-31
,1580673,"PACIFIC OAK STRATEGIC OPPORTUNITY REIT II, INC.",,,2019,2019-12-31
,1580836,LVYUAN GREEN BUILDING MATERIAL TECHNOLOGY CORP.,,,2019,2019-04-30
,1580988,"COLE CREDIT PROPERTY TRUST V, INC.",,,2019,2019-12-31
,1581545,"GL Brands, Inc.",,,2019,2019-06-30
,1582086,BLUE CAPITAL REINSURANCE HOLDINGS LTD.,,,2019,2019-07-31
,1584423,"APX Group Holdings, Inc.",,,2019,2019-12-31
,1584952,EP Energy Corp,,,2019,2019-12-31
,1585790,"Advanced Disposal Services, Inc.",,,2019,2019-12-31
,1586049,OXFORD IMMUNOTEC GLOBAL PLC,,,2019,2019-12-31
,1586105,Zyla Life Sciences,,,2019,2019-12-31
,1586452,"LUBOA GROUP, INC.",,,2019,2019-12-31
,1594124,"SKY SOLAR HOLDINGS, LTD.",,,2019,2019-12-31
,1594466,Pioneer PE Holding LLC,,,2019,2019-12-31
,1597659,HERMITAGE OFFSHORE SERVICES LTD.,,,2019,2019-12-31
,1599947,"TerraForm Power NY Holdings, Inc.",,,2019,2019-12-31
,1600470,MONTAGE RESOURCES CORP,,,2019,2019-12-31
,1603961,Medifocus Inc.,,,2019,2019-03-31
,1606645,Foamix Pharmaceuticals Ltd.,,,2019,2019-12-31
,1607549,Applied BioSciences Corp.,,,2019,2019-03-31
,1607716,"Vivint Solar, Inc.",,,2019,2019-12-31
,1608249,"Zayo Group Holdings, Inc.",,,2019,2019-06-30
,1609472,GH Capital Inc.,,,2019,2019-04-30
,1610418,CNX Midstream Partners LP,,,2019,2019-12-31
,1610473,ENTRANET INC.,,,2019,2019-03-31
,1611277,"Helix Technologies, Inc.",,,2019,2019-12-31
,1611820,LINE CORP,,,2019,2019-12-31
,1614976,"COLE OFFICE & INDUSTRIAL REIT (CCIT III), INC.",,,2019,2019-12-31
,1615169,JIN WAN HONG INTERNATIONAL HOLDINGS Ltd,,,2019,2019-05-31
,1617431,"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd.",,,2019,2019-03-31
,1617977,"Habit Restaurants, Inc.",,,2019,2019-12-31
,1621199,Union Bridge Holdings Limited,,,2019,2019-12-31
,1621499,Alternus Energy Inc.,,,2019,2019-12-31
,1623613,MYLAN II B.V.,,,2019,2019-12-31
,1626078,SAVDEN GROUP CORP.,,,2019,2019-05-31
,1626696,STAR WEALTH GROUP INC.,,,2019,2019-09-30
,1629606,"Driven Deliveries, Inc.",,,2019,2019-12-31
,1630940,Atlantic Alliance Partnership Corp.,,,2019,2019-12-31
,1631650,"AIMMUNE THERAPEUTICS, INC.",,,2019,2019-12-31
,1631825,"Presidio, Inc.",,,2019,2019-06-30
,1632053,"Apotheca Biosciences, Inc.",,,2019,2019-01-31
,1633651,"TALLGRASS ENERGY, LP",,,2019,2019-12-31
,1635261,MSB FINANCIAL CORP,,,2019,2019-12-31
,1636509,"VITALIBIS, INC.",,,2019,2019-12-31
,1637558,CONSOL COAL RESOURCES LP,,,2019,2019-12-31
,1637921,FULING GLOBAL INC.,,,2019,2019-12-31
,1639225,"Livongo Health, Inc.",,,2019,2019-12-31
,1639836,"ORIGINAL SOURCE MUSIC, INC.",,,2019,2019-12-31
,1647338,GRIDSUM HOLDING INC.,,,2019,2019-12-31
,1647705,"Global Boatworks Holdings, Inc.",,,2019,2019-12-31
,1650205,ANDES 7 INC.,,,2019,2019-12-31
,1650445,QUORUM HEALTH CORPORATION,,,2019,2019-12-31
,1650505,"AIFARM, LTD.",,,2019,2019-12-31
,1652866,Ability Inc.,,,2019,2019-12-31
,1652926,"Resource Apartment REIT III, Inc.",,,2019,2019-12-31
,1653099,"VIGILANT DIVERSIFIED HOLDINGS, INC./NV",,,2019,2019-12-31
,1653629,HypGen Inc,,,2019,2018-05-31
,1653710,APEX RESOURCES INC/NV,,,2019,2019-06-30
,1653979,JACC STUDIOS INC.,,,2019,2019-12-31
,1657803,INBIT CORP,,,2019,2019-12-31
,1658880,BARE METAL STANDARD INC.,,,2019,2019-10-31
,1659122,Rosehill Resources Inc.,,,2019,2019-12-31
,1661125,Yintech Investment Holdings Ltd,,,2019,2019-12-31
,1662253,TIBERIUS ACQUISITION CORP,,,2019,2019-12-31
,1662524,"Akcea Therapeutics, Inc.",,,2019,2019-12-31
,1663641,Ando Holdings Ltd.,,,2019,2019-09-30
,1666267,"Arrestage International, Inc.",,,2019,2019-12-31
,1667633,"FORTY SEVEN, INC.",,,2019,2019-12-31
,1667939,"FSB BANCORP, INC.",,,2019,2019-12-31
,1668428,FGL HOLDINGS,,,2019,2019-12-31
,1669812,"LSC Communications, Inc.",,,2019,2019-12-31
,1670869,"Rocky Mountain High Brands, Inc.",,,2019,2019-12-31
,1671686,USCF FUNDS TRUST,,,2019,2019-12-31
,1675192,Ottawa Bancorp Inc,,,2019,2019-12-31
,1675820,TIVO CORP,,,2019,2019-12-31
,1680232,"Strategic Storage Trust IV, Inc.",,,2019,2019-12-31
,1681282,Anvia Holdings Corp,,,2019,2019-12-31
,1681309,Monetiva Inc.,,,2019,2019-12-31
,1682593,"Community Savings Bancorp, Inc.",,,2019,2019-06-30
,1684508,"Cannis, Inc.",,,2019,2019-08-31
,1688941,"FOUNDATION BUILDING MATERIALS, INC.",,,2019,2019-12-31
,1690666,Xperi Corp,,,2019,2019-12-31
,1690769,"Alta Mesa Resources, Inc. /DE",,,2019,2019-12-31
,1691906,"ANTILIA GROUP, CORP.",,,2019,2019-01-31
,1692144,Life Partners Position Holder Trust,,,2019,2019-12-31
,1693801,"Luxxo, Inc.",,,2019,2019-08-31
,1694187,"NEON THERAPEUTICS, INC.",,,2019,2019-12-31
,1697805,"XYNOMIC PHARMACEUTICALS HOLDINGS, INC.",,,2019,2019-12-31
,1698519,Adveco Group Inc.,,,2019,2019-01-01
,1699018,"EAGLE FINANCIAL BANCORP, INC.",,,2019,2019-12-31
,1700175,"Heritage NOLA Bancorp, Inc.",,,2019,2019-12-31
,1704235,Quintana Energy Services Inc.,,,2019,2019-12-31
,1707092,DELPHI TECHNOLOGIES PLC,,,2019,2019-12-31
,1708715,Seneca Financial Corp.,,,2019,2019-12-31
,1709017,"FFBW, INC.",,,2019,2019-12-31
,1713909,"WATER NOW, INC.",,,2019,2019-12-31
,1714368,HUDSON LTD.,,,2019,2019-12-31
,1714798,Prevail Therapeutics Inc.,,,2019,2019-12-31
,1715942,"DATA VISION, INC.",,,2019,2019-12-31
,1716188,"SSB Bancorp, Inc.",,,2019,2019-12-31
,1718644,"Zander Therapeutics, Inc",,,2019,2019-06-30
,1720353,Nebula Acquisition Corp,,,2019,2019-12-31
,1722287,COVIA HOLDINGS CORPORATION,,,2019,2019-12-31
,1722992,SMTA LIQUIDATING TRUST,,,2019,2019-12-31
,1723083,Victory Commercial Management Inc.,,,2019,2019-12-31
,1724787,ZAMEE CORP.,,,2019,2019-02-28
,1725063,Jufeel International Group,,,2019,2019-01-01
,1725750,PARINGA RESOURCES LTD,,,2019,2019-06-30
,1726293,PURE ACQUISITION CORP.,,,2019,2019-12-31
,1728041,CF FINANCE ACQUISITION CORP.,,,2019,2019-12-31
,1729751,"SOCAL HARVEST, INC.",,,2019,2019-12-31
,1729756,FINTECH ACQUISITION CORP. III,,,2019,2019-12-31
,1731176,Tottenham Acquisition I Ltd,,,2019,2019-12-31
,1731831,"EIDOS THERAPEUTICS, INC.",,,2019,2019-12-31
,1735664,JMAX INTERNATIONAL LTD,,,2019,2020-03-31
,1735828,Legacy Reserves Inc.,,,2019,2019-12-11
,1735858,Far Point Acquisition Corp,,,2019,2019-12-31
,1737204,"Riviera Resources, Inc.",,,2019,2019-12-31
,1742491,"KENLOC, INC.",,,2019,2020-03-31
,1744894,"SIRIUS INTERNATIONAL INSURANCE GROUP, LTD.",,,2019,2019-12-31
,1746037,ARYA SCIENCES ACQUISITION CORP.,,,2019,2019-12-31
,1746468,EdtechX Holdings Acquisition Corp.,,,2019,2019-12-31
,1748252,DD3 Acquisition Corp.,,,2019,2019-06-30
,1748401,"VIVI HOLDINGS, INC.",,,2019,2019-03-31
,1750384,"CareClix Holdings, Inc.",,,2019,2019-12-31
,1750506,"Voiceinterop, Inc.",,,2019,2019-09-30
,1752039,"POSITIVE PHYSICIANS HOLDINGS, INC.",,,2019,2019-12-31
,1754824,SCHULTZE SPECIAL PURPOSE ACQUISITION CORP.,,,2019,2019-12-31
,1762533,"NORTHWEST OIL & GAS TRADING COMPANY, INC.",,,2019,2019-05-31
,1764711,PROFICIENT ALPHA ACQUISITION CORP,,,2019,2019-09-30
,1766682,CCF HOLDINGS LLC,,,2019,2019-12-31
,1768206,Oxford Northeast Ltd.,,,2019,2019-09-30
,1768225,Emerald Health Therapeutics Inc.,,,2019,2019-12-31
,1770202,HANTANG CULTURE & EDUCATION HOLDING GROUP LTD,,,2019,2020-03-31
,1770251,Orisun Acquisition Corp.,,,2019,2019-12-31
,1771279,Wanda Sports Group Co Ltd,,,2019,2019-12-31
,1771908,HAYMAKER ACQUISITION CORP. II,,,2019,2019-12-31
,1771928,FELLAZO INC.,,,2019,2019-03-31
,1776903,Netfin Acquisition Corp.,,,2019,2019-12-31
,1785154,Phoenix Tree Holdings Ltd,,,2019,2019-12-31
