ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,ttm_fcf_divergence,ttm_suspect,ttm_unavailable,net_margin,income_quality_suspect,operating_margin_2y_ago,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_dep_amort,ttm_dividends,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,drawdown_undiagnosed,momentum_unknown,fwd_trail_ratio,adjusted_eps_guard,operating_margin_delta_2y,margin_swing_unverified,tier2_commodity,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
AMD,2488,ADVANCED MICRO DEVICES INC,"",Nasdaq,3674,Semiconductors & Related Devices,us-gaap,10-Q,USD,1226,2025,2025-12-27,true,pass,"","",reported,reported,reported,"",,false,,21168000000.0,1.7783160322952711,6735000000.0,5097000000.0,0.04728773925344265,2317000000.0,-0.02472395583293327,1.1735246345425014,,-0.055948497358468775,false,0.2581910927996861,3.1155256723716382,34639000000.0,4335000000.0,3694000000.0,7709000000.0,974000000.0,false,false,,false,false,true,0.12514795461762754,false,0.017680776014109348,1638000000.0,62999000000.0,25126000000.0,16705000000.0,5539000000.0,3222000000.0,1636000000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,true,FAIL,false,0,5y,false,0.13643599335368428,0.2882389065515516,0.340043377813503,0.49531993730779655,0.07053571428571428,3.1155256723716382,3.044989958085924,false,2,0.10664280146655504,0.14022329202089523,-0.03358049055434019,1.8611483316333943,falling,,,,,,,0.3170522707797772,0.355917289925209,0.3784619521376714,0.5011060507482108,0.05747060021177632,3,,,2.529573590096286,,,0,false,,1316000000.0,,,-1938000000.0,0.10664280146655504,4166000000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,-103000000.0,,,,,,1275000000.0,,,478.52,334.44,2026-08-27,781170000000.0,false,0.4308097117569668,false,false,false,,false,0.08896202545244569,false,false,"",,,
QRVO,1604778,"Qorvo, Inc.","",Nasdaq,3674,Semiconductors & Related Devices,us-gaap,10-Q,USD,403,2026,2026-03-28,true,pass,"","",reported,reported,reported,"",,false,,869567000.0,2.3854195858862677,679561000.0,543491000.0,0.0369904502276325,,0.14885267140880754,0.823940752119468,0.0,-0.0512399426181801,true,0.9798727117836358,5.8098175248805415,3678517000.0,338989000.0,411424000.0,808631000.0,129070000.0,false,false,,false,false,true,0.09215371303163748,false,0.02432706036281677,136070000.0,3344299000.0,2353226000.0,121506000.0,1219015000.0,,93547000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,5y,false,0.010088027015206169,-0.017368228033468935,0.011290545131111829,-0.08051863973563611,4.06613744150256,5.8098175248805415,1.7436800833779813,false,8,0.11184507234844912,0.22579269779371788,-0.11394762544526876,0.5749621654161273,rising,,,,,,,-0.14670800038366233,-0.07657067841397767,0.01146096211308264,0.08364135992238494,0.07790797214452021,3,,2.393041327328308,,,,0,true,0.0,532552000.0,,,-188487000.0,0.11184507234844912,398273000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,59284000.0,,,,,,,,,95.14,87.4,2026-08-27,8390000000.0,false,0.08855835240274593,false,false,false,,false,0.08751801198563235,false,false,"",,,
SFD,91388,"SMITHFIELD FOODS, INC.","",Nasdaq,2011,Meat Packing Plants,us-gaap,10-Q,USD,103,2025,2025-12-28,true,pass,"","",reported,reported,reported,"",,false,,3918000000.0,1.0729483282674772,718000000.0,709000000.0,0.0005794861889124976,,0.22283464566929134,0.7639318885448917,,0.0002575494172944434,false,,1.805444078013427,15531000000.0,987000000.0,1292000000.0,1059000000.0,341000000.0,false,false,1.0271084337349397,false,false,true,0.06355031871740391,false,-0.003825136612021858,9000000.0,6801000000.0,1623000000.0,1260000000.0,1539000000.0,,392701169.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,insufficient,true,,,,,,1.805444078013427,,false,3,0.08318846178610521,,,14.16823726655271,falling,,,,,,,,,0.0076902678334659245,-0.02271526677231907,,0,,,0.37551020408163266,,,0,false,,,332000000.0,396000000.0,4000000.0,0.08318846178610521,1270000000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,OperatingIncomeLoss,ShareBasedCompensation,283000000.0,,,,,,,,,22.05,24.61,2026-08-27,8680000000.0,false,-0.10402275497765132,false,true,false,,false,0.08701359839812707,false,false,"",,,
MPTI,1902314,"M-tron Industries, Inc.","",NYSE,3679,"Electronic Components, NEC",us-gaap,10-K,USD,1231,2025,2025-12-31,true,pass,"",goodwill,structured_absence_asc350,structured_absence_asc350,reported,"",,false,,63175000.0,1.2618681188587664,8108000.0,7027000.0,0.019865115680761526,,0.22886616761000547,0.8208143037605675,,,false,,2.178064439339805,54417000.0,8447000.0,10291000.0,10659000.0,2551000.0,false,false,,false,false,true,0.1552272267857471,false,0.10442576758647493,1081000.0,63215000.0,0.0,40000.0,20891000.0,,3226259.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,3y,false,0.19554092564303582,,1.0798034144730226,,,2.178064439339805,,false,5,0.1891136960876197,,,1.1697824291559515,falling,58198000.0,9515000.0,,,,,0.07234751021643711,0.111518937914877,0.15347156770342443,0.13755458515283842,0.023757385459775134,0,,,0.6317335945151812,,,0,false,,,,,,0.1891136960876197,10954000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2507000.0,,,,,10763000.0,12146000.0,3568096.5,2631000.0,79.67,70.37,2026-08-26,346280000.0,false,0.13215859030837,false,false,false,,false,0.08468792850114476,false,false,"",,,
WILC,1030997,G WILLI FOOD INTERNATIONAL LTD,"",Nasdaq,5141,"Wholesale-Groceries, General Line",ifrs-full,20-F,ILS,1231,2025,2025-12-31,true,pass,"",intangibles,never_acquired,reported,never_acquired,"",,false,,655080000.0,2.0741825108469434,53000000.0,51361000.0,0.0026842230247050057,,0.22434748299553123,0.3808762477999758,,,false,,3.693332255653004,610605000.0,28349000.0,74431000.0,58801000.0,5801000.0,false,false,1.032757699839772,false,false,true,0.0464277233235889,false,0.037458905647735345,1639000.0,655091000.0,11000.0,0.0,124158000.0,,13906412.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,insufficient,false,0.07007912903478952,0.06101840759869903,,,,3.693332255653004,,false,3,0.12189713480891902,0.1267953331248596,-0.004898198315940586,2.7216315086331737,falling,,,,,,,,,,,,,,,,,,,false,,,5617000.0,49919000.0,,0.12189713480891902,116587000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,26156000.0,,,,,,,,,29.8,28.06,2026-08-27,415120000.0,false,0.06200997861724883,false,false,false,,false,0.08443822916118368,false,false,"",,,
RFIL,740664,R F INDUSTRIES LTD,"",Nasdaq,3678,Electronic Connectors,us-gaap,10-Q,USD,1031,2025,2025-10-31,true,pass,"","",reported,reported,reported,"",,false,,16855000.0,61.053333333333335,4344000.0,3472000.0,0.010820738093465366,,0.9077490774907749,0.04201680672268908,,-0.02040056585511131,true,,0.3223529687018664,80586000.0,75000.0,1785000.0,4579000.0,235000.0,false,true,0.09541209906617945,false,false,true,0.0009306827488645671,true,-0.05261334663562798,872000.0,35204000.0,8085000.0,10264000.0,5079000.0,,10770802.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,true,0,insufficient,false,0.11958065600651713,0.07812132252835324,,,-0.36175984341938044,0.3223529687018664,0.6841128121212469,true,3,0.022150249422976696,0.08059647537279711,-0.05844622594982042,19.738022028856047,rising,,,,,,,0.42666072224699064,0.17380509000620734,0.17545735329056783,0.09418297197250132,-0.09957809875391074,0,-0.17647058823529413,,,,,0,false,,,2463000.0,0.0,-1644000.0,0.022150249422976696,813000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,738000.0,,,,,,,,,10.73,11.95,2026-08-27,116400000.0,false,-0.10209205020920493,false,true,false,,false,0.07476359605860468,false,false,"",,,
MHK,851968,"MOHAWK INDUSTRIES, INC.","",NYSE,2273,Carpets & Rugs,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,7045600000.0,2.85536631522033,616200000.0,586200000.0,0.0027815380050809427,-1174400000.0,0.2107958182206102,0.7552062066149449,0.0006397537411686168,0.0075565115804698945,true,0.25554418287273967,9.39423076923077,10785400000.0,369900000.0,489800000.0,1056200000.0,440000000.0,false,false,0.6742261722341404,false,false,true,0.034296363602648025,false,-0.026214403103699113,30000000.0,8373300000.0,1210300000.0,117400000.0,856100000.0,2030500000.0,62400000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,5y,false,-0.02779358162194867,0.024581705868183645,1.0885230119891212,-0.1272353706808429,11.757984611978301,9.39423076923077,-2.3637538427475313,false,7,0.04541324382962152,0.06658175077419362,-0.021168506944572098,0.6993469531877324,rising,,,,,,,0.00028558169421340093,0.014306730415593969,0.0803309842426162,0.06755647550051747,0.026783693524593442,0,,,1.0913348946135832,,,0,true,6900000.0,149800000.0,652600000.0,,81500000.0,0.04541324382962152,468700000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,98800000.0,,,,,,,,,132.66,113.1,2026-08-27,8990000000.0,false,0.17294429708222814,false,false,false,,false,0.07162764693332063,false,false,"",,,
TPC,77543,Tutor Perini Corporation,"",NYSE,1540,General Bldg Contractors - Nonresidential Bldgs,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,949659000.0,9.299664346096469,567211000.0,417209000.0,0.027061328632181733,341768000.0,0.3003647779059988,0.34678243325386593,,-0.0004035692334114914,false,,7.811001067155936,5543039000.0,80440000.0,231961000.0,748065000.0,180854000.0,false,false,,false,false,true,0.014511895009217868,true,-0.02953358141160298,150002000.0,1218634000.0,205143000.0,63832000.0,734553000.0,392785000.0,53413000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,5y,false,0.13503017090127756,0.008294641244380063,0.42643040048247394,0.3031543860357191,0.6609119872560733,7.811001067155936,7.150089079899863,false,4,0.041847261042182816,0.04932425077033889,-0.0074769897281560735,1.473917157152145,rising,,,,,,,0.2183747682865176,0.307110349311425,0.11456860198631033,0.1917228235667524,-0.02724975814844103,1,,,18.79712746858169,,,0,false,,,,3167000.0,-2237000.0,0.041847261042182816,204508000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,61427000.0,,,,,,,,,87.33,77.49,2026-08-26,4590000000.0,false,0.12698412698412703,false,false,false,,false,0.0713808424537858,false,false,"",,,
ELMD,1488917,"Electromed, Inc.","",NYSE,3845,Electromedical & Electrotherapeutic Apparatus,us-gaap,10-Q,USD,630,2025,2025-06-30,true,pass,"",goodwill,never_acquired,never_acquired,reported,"",,false,,42838000.0,1.511609393657954,11131000.0,8072000.0,0.047796875,,0.2671139634383508,0.7802277432712216,,,false,1.2388503468780971,0.9054990784034095,64000000.0,7537000.0,9660000.0,11393000.0,262000.0,false,true,,false,false,true,0.117765625,false,0.08338361037718185,3059000.0,43209000.0,0.0,371000.0,15287000.0,,8914421.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,5y,false,0.15387043130676137,0.14534641833523887,,0.2667802500817984,0.03883522028521449,0.9054990784034095,0.866663858118195,false,2,0.1509375,0.1576175664439038,-0.006680066443903787,1.2291808393520471,rising,,,,,,,0.13070434719919255,0.15128170166348515,0.162534604737004,0.18432797755674574,0.017212379414617843,3,,-1.036531690140845,,,,0,false,,10000000.0,,,,0.1509375,10284000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2747000.0,,,,,,,,,39.25,31.25,2026-08-26,324990000.0,false,0.256,false,false,false,,false,0.06755388962281815,false,false,"",,,
EFXT,1904856,Enerflex Ltd,"",NYSE,3560,General Industrial Machinery & Equipment,ifrs-full,40-F,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,634000000.0,5.390625,326000000.0,300000000.0,0.010112796577207312,-501000000.0,0.6073619631901841,0.20915032679738563,,0.0,false,0.07666666666666666,2.4416836815394016,2571000000.0,64000000.0,306000000.0,345000000.0,19000000.0,false,true,0.11801242236024845,false,false,true,0.024893037728510307,true,0.051643192488262914,26000000.0,1093000000.0,430000000.0,29000000.0,81000000.0,582000000.0,122866038.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,insufficient,false,0.1308540414441668,,,,,2.4416836815394016,,false,3,0.11901983663943991,,,4.344565763052208,rising,,,,,,,,,,,,,,,,,,,false,,23000000.0,161000000.0,17000000.0,0.0,0.11901983663943991,163000000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,99000000.0,,,,,,,,,19.73,20.63,2026-08-27,2410000000.0,false,-0.043625787687833185,false,true,false,,false,0.067376644151177,false,false,"",,,
GEV,1996810,GE Vernova Inc.,"",NYSE,3600,Electronic & Other Electrical Equipment (No Computer Equip),us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,6012000000.0,1.0210892710892712,3710000000.0,3453000000.0,0.006751077020069349,,-0.7252475247524752,3.5187319884726227,,0.002364190396133235,false,0.9603243556327831,12.51086956521739,38068000000.0,4884000000.0,1388000000.0,4987000000.0,1277000000.0,false,false,,false,false,true,0.1282967321634969,false,-0.027768585095821172,257000000.0,11178000000.0,4439000000.0,727000000.0,8848000000.0,,276000000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,true,FAIL,false,0,insufficient,true,0.08682326316822997,,,,,12.51086956521739,,false,2,0.03646106966481034,,,-0.007456387425671378,rising,,,,,,,0.1105558264261336,0.11847862672500842,0.16272410358565736,0.21874657008012294,0.036881770782261694,4,,,3.913846153846154,,,0,false,,3316000000.0,,275000000.0,90000000.0,0.03646106966481034,2828000000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,-2051000000.0,,,,,,,,,942.1,870.03,2026-08-27,250910000000.0,false,0.08283622403825161,false,false,false,,false,0.06422965476063151,false,false,"",,,
SN,1957132,"SHARKNINJA, INC.","",NYSE,3630,Household Appliances,us-gaap,10-K,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,752315000.0,0.9041281826814225,486727000.0,442855000.0,0.006855869838485758,41150000.0,0.22093619970720155,0.7621302623872491,,-0.0018035100703401744,false,,3.1167269288063997,6399188000.0,701374000.0,920281000.0,634132000.0,147405000.0,false,false,1.0556753156534007,false,false,true,0.10960359345591972,false,0.08782074941639181,43872000.0,2038233000.0,834781000.0,451137000.0,777289000.0,736139000.0,142089766.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,3y,false,0.19847740036486683,,0.5679703274046015,,,3.1167269288063997,,false,5,0.1438121524168379,,,1.2005436697285417,falling,,,,,,,,,,,,0,,,,,,0,false,,,139631000.0,0.0,-11541000.0,0.1438121524168379,900278000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,198904000.0,,,,,,,,,182.99,124.0,2026-08-26,25780000000.0,false,0.475725806451613,false,false,false,,false,0.05599140300044608,false,false,"",,,
LGCY,1836754,LEGACY EDUCATION INC.,"",NYSE,8200,Services-Educational Services,us-gaap,10-Q,USD,630,2025,2025-06-30,true,pass,"","",reported,reported,reported,"",,false,,30333417.0,1.031059170994469,6923919.0,6371119.0,0.008614882568070312,18909743.0,0.3164883533982066,0.7544548415503359,,0.120399996727342,false,,0.5022547038888971,64168025.0,7534232.0,9986326.0,7768239.0,844320.0,false,false,1.9114457640395004,false,false,true,0.11741411707778134,false,0.10214469515805924,552800.0,41043520.0,6852076.0,3858027.0,20316357.0,1406614.0,12685036.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,true,0,insufficient,true,,,,,,0.5022547038888971,,false,1,0.15562776008767606,,,0.6723118107560593,rising,,,,,,,,0.38528360865345324,0.4070006939425751,0.1502425640819989,,0,,-0.7254873640334193,,,,0,false,,,441718.0,,7725830.0,0.15562776008767606,11022829.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,3488597.0,,,,,,,,,10.62,11.33,2026-08-27,134360000.0,false,-0.06266548984995594,false,true,false,,false,0.053483064929616825,false,false,"",,,
LXFR,1096056,LUXFER HOLDINGS PLC,"",NYSE,2810,Industrial Inorganic Chemicals,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,145900000.0,4.415584415584416,26200000.0,22600000.0,0.0093603744149766,-31100000.0,0.4099099099099099,0.32083333333333336,,0.005200208008320333,true,0.13716814159292035,0.8295067440917006,384600000.0,7700000.0,24000000.0,34000000.0,7800000.0,false,false,0.7878787878787878,false,false,true,0.02002080083203328,false,0.01037037037037037,3600000.0,226400000.0,69600000.0,10900000.0,8300000.0,39400000.0,27245107.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,5y,false,-0.031530067306897114,0.03437651576403722,0.6484567046722765,-0.09772188406838744,-0.42319899419227525,0.8295067440917006,1.252705738283976,true,6,0.062402496099843996,0.08774630541871921,-0.025343809318875213,-2.216448978176667,rising,,,,,,,0.08501118568232663,0.04312938816449348,-0.06539235412474849,-0.13505154639175257,-0.07687099385114796,0,0.8260869565217391,,,-2.4523809523809526,,0,false,,3100000.0,9900000.0,13900000.0,2000000.0,0.062402496099843996,22200000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,9100000.0,,,,,,,,,17.12,14.84,2026-08-27,457860000.0,false,0.15363881401617258,false,false,false,,false,0.052032125729473626,false,false,"",,,
INFU,1337013,"INFUSYSTEM HOLDINGS, INC","",NYSE,3841,Surgical & Medical Instruments & Apparatus,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,46750000.0,3.6831145314622002,23848000.0,19485000.0,0.03041774728798907,-16439000.0,0.37616492516238353,0.5559563758389262,,0.002858417691513985,false,0.5064921734667693,0.9235768917222341,143436000.0,6627000.0,11920000.0,24408000.0,560000.0,false,true,,false,false,true,0.04620179034551995,false,0.03249990062408077,4363000.0,57326000.0,3710000.0,6866000.0,3186000.0,19625000.0,21097323.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,5y,false,0.09278581968217581,0.08051436168802528,0.16119947003748103,0.03886590737319784,0.47755702708466213,0.9235768917222341,0.446019864637572,false,7,0.08310326556791879,0.09063745019920319,-0.007534184631284399,8.426015877120813,falling,,,,,,,0.06837201020832097,0.03306908267270668,-0.029726927065330106,0.02585967446252986,-0.01903330169754101,1,,,-0.5069739235900546,,,0,false,,9869000.0,,,410000.0,0.08310326556791879,10623000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,3996000.0,,,,,,,,,11.98,9.44,2026-08-26,238610000.0,false,0.2690677966101696,false,false,false,,false,0.05060336494383802,false,false,"",,,
