cik,entity_name,tag,fiscal_year_raw,form,accn,period_end
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2016-09-30
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2017-03-31
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2017-06-30
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2017-09-30
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2016-03-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2016-06-30
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2016-09-30
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2017-03-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2017-06-30
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2017-09-30
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",IncomeTaxExpenseBenefit,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2016-03-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2016-06-30
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2016-09-30
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2017-03-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2017-06-30
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2017-09-30
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",InterestAndDividendIncomeOperating,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2016-03-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2016-06-30
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2016-09-30
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2017-03-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2017-06-30
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2017-09-30
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",NetIncomeLoss,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsOfDividendsCommonStock,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsOfDividendsCommonStock,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsOfDividendsCommonStock,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsToAcquirePropertyPlantAndEquipment,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsToAcquirePropertyPlantAndEquipment,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",PaymentsToAcquirePropertyPlantAndEquipment,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",ShareBasedCompensation,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",ShareBasedCompensation,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",ShareBasedCompensation,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",StockholdersEquity,2107,10-K,0001166928-18-000014,2014-12-31
1166928,"WEST BANCORPORATION, INC.",StockholdersEquity,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",StockholdersEquity,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",StockholdersEquity,2107,10-K,0001166928-18-000014,2017-12-31
1166928,"WEST BANCORPORATION, INC.",WeightedAverageNumberOfDilutedSharesOutstanding,2107,10-K,0001166928-18-000014,2015-12-31
1166928,"WEST BANCORPORATION, INC.",WeightedAverageNumberOfDilutedSharesOutstanding,2107,10-K,0001166928-18-000014,2016-12-31
1166928,"WEST BANCORPORATION, INC.",WeightedAverageNumberOfDilutedSharesOutstanding,2107,10-K,0001166928-18-000014,2017-12-31
1245791,"GI DYNAMICS, INC.",AllocatedShareBasedCompensationExpense,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",AllocatedShareBasedCompensationExpense,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",CashAndCashEquivalentsAtCarryingValue,2108,10-Q,0001564590-18-013665,2017-12-31
1245791,"GI DYNAMICS, INC.",CashAndCashEquivalentsAtCarryingValue,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2108,10-Q,0001564590-18-013665,2016-12-31
1245791,"GI DYNAMICS, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2108,10-Q,0001564590-18-013665,2017-12-31
1245791,"GI DYNAMICS, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",IncomeTaxExpenseBenefit,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",IncomeTaxExpenseBenefit,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",NetIncomeLoss,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",NetIncomeLoss,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",OperatingIncomeLoss,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",OperatingIncomeLoss,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",Revenues,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",Revenues,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",ShareBasedCompensation,2108,10-Q,0001564590-18-013665,2017-03-31
1245791,"GI DYNAMICS, INC.",ShareBasedCompensation,2108,10-Q,0001564590-18-013665,2018-03-31
1245791,"GI DYNAMICS, INC.",StockholdersEquity,2108,10-Q,0001564590-18-013665,2017-12-31
1245791,"GI DYNAMICS, INC.",StockholdersEquity,2108,10-Q,0001564590-18-013665,2018-03-31
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000052,2017-03-31
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000085,2017-06-30
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000085,2017-06-30
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000052,2018-03-31
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,AllocatedShareBasedCompensationExpense,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000052,2016-12-31
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000052,2017-03-31
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000052,2017-12-31
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000085,2017-12-31
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000052,2018-03-31
1401521,American Coastal Insurance Corporation,CashAndCashEquivalentsAtCarryingValue,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43101,10-Q,0001401521-18-000085,2016-12-31
1401521,American Coastal Insurance Corporation,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43101,10-Q,0001401521-18-000085,2017-06-30
1401521,American Coastal Insurance Corporation,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43101,10-Q,0001401521-18-000085,2017-12-31
1401521,American Coastal Insurance Corporation,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000052,2017-03-31
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000085,2017-06-30
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000085,2017-06-30
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000052,2018-03-31
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,DepreciationDepletionAndAmortization,43101,10-Q,0001401521-18-000085,2018-06-30
1401521,American Coastal Insurance Corporation,FiniteLivedIntangibleAssetsNet,43101,10-Q,0001401521-18-000052,2017-12-31
